Date,Salesperson,Customer Name,Car Make,Car Model,Car Type,Car Year,Sale Price,Commission Rate,Commission Earned
2022-05-20,Monica Moore MD,Antonio Atkins IV,Ford,Silverado,MiniVan,2019,32745,0.137610178,4506.05
2022-12-30,Norma Watkins,Douglas Frank,Honda,Civic,Convertible,2016,44326,0.082696251,3665.59
2023-02-11,Terry Perkins MD,Travis Barnes,Toyota,Altima,Hatchback,2010,35908,0.064526477,2317.02
2022-08-10,Ashley Brown,Ethan Marquez,Chevrolet,Silverado,Sedan,2020,25433,0.134057045,3409.47
2022-10-24,Patrick Harris,Sarah Cochran,Chevrolet,Silverado,Hatchback,2018,26811,0.140135159,3757.16
2023-04-28,Ashley Brown,Andrea Shepherd,Chevrolet,Civic,Sedan,2020,15607,0.106768286,1666.33
2023-03-07,Ashley Ramos,Renee Herrera,Chevrolet,Civic,Convertible,2013,20064,0.090177565,1809.32
2022-08-01,Norma Watkins,Sylvia Williams,Toyota,Corolla,Convertible,2019,48779,0.052899612,2580.39
2022-05-01,Norma Watkins,Pamela Lynn,Chevrolet,Altima,SUV,2022,43674,0.099337365,4338.46
2023-01-24,Monica Moore MD,John Santiago,Chevrolet,Altima,MiniVan,2013,22172,0.072195476,1600.72
2022-07-28,Eric Lopez,Charles Bailey,Chevrolet,Civic,SUV,2017,13133,0.147607023,1938.52
2022-07-19,Patrick Harris,Jacqueline Boyd,Honda,Corolla,Convertible,2010,17406,0.108585137,1890.03
2022-12-08,Scott Parker,Shannon Russell,Toyota,Silverado,Hatchback,2011,42233,0.063087692,2664.38
2023-01-14,Norma Watkins,Jeffrey Thompson,Chevrolet,Corolla,Sedan,2020,12813,0.077213188,989.33
2022-12-14,Ashley Ramos,Paul Jackson,Nissan,F-150,MiniVan,2019,44048,0.123513232,5440.51
2022-12-10,Roberto Rose,Karen Yang,Honda,Corolla,MiniVan,2021,47114,0.064291339,3029.02
2022-06-09,Scott Parker,Dillon Solis,Toyota,Altima,Hatchback,2020,48709,0.089118493,4340.87
2023-03-26,Ashley Brown,Alexandra Knapp,Toyota,F-150,Hatchback,2017,38549,0.078654286,3032.04
2023-03-15,Terry Perkins MD,Christopher Landry,Toyota,Silverado,Hatchback,2012,33017,0.116353089,3841.63
2023-02-27,Scott Parker,Jennifer Montes,Chevrolet,Altima,Hatchback,2014,20130,0.114836207,2311.65
2022-07-30,Terry Perkins MD,Lindsay Mccormick,Ford,F-150,Convertible,2019,10854,0.071441871,775.43
2023-02-27,Roberto Rose,Amanda Mitchell,Ford,Silverado,SUV,2022,32233,0.116642969,3759.75
2022-12-21,Scott Parker,Daniel Schmitt,Honda,F-150,Convertible,2021,15735,0.050976397,802.11
2022-11-19,Terry Perkins MD,Cory Singleton,Chevrolet,F-150,SUV,2017,47014,0.119202383,5604.18
2022-07-26,Norma Watkins,Brittany Miller,Nissan,Corolla,Sedan,2011,19556,0.0823885,1611.19
2023-03-15,Eric Lopez,Dr. Cindy Roberts,Nissan,Civic,SUV,2010,11457,0.083015194,951.11
2023-03-05,Scott Parker,Kelly Mills,Honda,Civic,Convertible,2021,38562,0.072288611,2787.59
2022-10-26,Patrick Harris,Tanya Green,Chevrolet,Silverado,Convertible,2013,14566,0.060682467,883.9
2022-12-29,Scott Parker,Travis Fox,Honda,F-150,SUV,2021,45660,0.109158621,4984.18
2022-05-20,Scott Parker,Rachel Whitehead,Ford,Corolla,MiniVan,2022,11372,0.098670981,1122.09
2022-07-07,Terry Perkins MD,Matthew Fisher MD,Nissan,F-150,SUV,2014,21526,0.09282293,1998.11
2023-03-12,Scott Parker,Francisco Schneider,Ford,Altima,Convertible,2019,42766,0.095125585,4068.14
2023-01-16,Patrick Harris,John Skinner,Toyota,Corolla,Sedan,2016,19993,0.05000216,999.69
2023-01-24,Monica Moore MD,Shelley Welch,Chevrolet,Silverado,MiniVan,2018,21258,0.08647141,1838.21
2022-12-26,Ashley Brown,Stephanie Garcia,Nissan,F-150,SUV,2016,48180,0.113473923,5467.17
2023-02-20,Eric Lopez,Denise Velez,Ford,F-150,Hatchback,2021,22268,0.055122106,1227.46
2022-05-27,Ashley Brown,Christine Bradford,Nissan,Civic,Hatchback,2012,25447,0.135362994,3444.58
2022-07-11,Monica Moore MD,Angela Ramos,Honda,Silverado,Sedan,2018,23454,0.07415248,1739.17
2022-06-30,Patrick Harris,Andrew Townsend,Ford,Corolla,Convertible,2017,33224,0.118367779,3932.65
2023-04-27,Scott Parker,Darlene Travis,Honda,Altima,MiniVan,2017,38751,0.143619062,5565.38
2022-08-11,Monica Moore MD,Mary Taylor,Chevrolet,Corolla,MiniVan,2015,23319,0.133155509,3105.05
2022-07-11,Eric Lopez,Leslie Scott,Toyota,Silverado,MiniVan,2013,10067,0.123670066,1244.99
2023-03-03,Monica Moore MD,Eric Thornton,Chevrolet,Civic,Hatchback,2015,45862,0.074396419,3411.97
2022-06-16,Ashley Ramos,Lynn Harris,Nissan,F-150,Sedan,2016,18286,0.135828121,2483.75
2023-02-24,Patrick Harris,Carl Hernandez,Toyota,Corolla,SUV,2017,20553,0.080773672,1660.14
2023-03-17,Patrick Harris,Christine Parker,Toyota,Silverado,MiniVan,2010,43218,0.141376758,6110.02
2022-08-12,Eric Lopez,Robin Mcintosh,Ford,Civic,Convertible,2021,33221,0.087297164,2900.1
2023-04-24,Eric Lopez,Jessica Martin,Nissan,Civic,SUV,2014,13931,0.110384276,1537.76
2022-11-14,Terry Perkins MD,Jason Pugh,Chevrolet,Corolla,SUV,2018,19666,0.137933425,2712.6
2022-11-22,Ashley Ramos,Ellen Brewer,Toyota,Altima,Convertible,2010,44249,0.064748187,2865.04
2022-05-14,Patrick Harris,Mrs. Jessica Wilson MD,Toyota,Silverado,MiniVan,2017,12013,0.085403389,1025.95
2022-10-16,Norma Watkins,Michelle Mendez,Chevrolet,Silverado,SUV,2021,31841,0.118439009,3771.22
2022-05-01,Patrick Harris,Michael Payne,Nissan,Corolla,SUV,2022,41449,0.076826727,3184.39
2023-02-18,Eric Lopez,Kristy Brown,Nissan,Altima,SUV,2011,16779,0.097095229,1629.16
2023-01-11,Ashley Brown,Becky Castillo,Toyota,F-150,Convertible,2020,45908,0.135212639,6207.34
2022-10-15,Monica Moore MD,Andrew Duncan,Toyota,Altima,Convertible,2011,45839,0.1155839,5298.25
2022-11-13,Scott Parker,Nathan Diaz,Nissan,Corolla,Sedan,2011,14507,0.085988837,1247.44
2022-06-16,Norma Watkins,Dana Mata,Ford,Corolla,Sedan,2010,31026,0.071262414,2210.99
2023-04-25,Ashley Brown,Kyle Hill,Honda,Corolla,MiniVan,2017,46250,0.110094083,5091.85
2022-09-02,Roberto Rose,Kevin Harvey,Nissan,Altima,SUV,2016,28591,0.114410086,3271.1
2022-06-17,Eric Lopez,Kendra Stein,Nissan,Altima,SUV,2015,31143,0.132036253,4112.01
2022-05-17,Eric Lopez,Sheena Lewis,Chevrolet,Silverado,Convertible,2016,28204,0.092110884,2597.9
2022-11-27,Terry Perkins MD,Carol Henry,Honda,Corolla,MiniVan,2020,31386,0.118716579,3726.04
2022-08-19,Eric Lopez,Stephen Perez,Toyota,Silverado,Convertible,2022,42409,0.116102507,4923.79
2022-10-23,Monica Moore MD,Brian Bates,Honda,Silverado,Convertible,2017,27318,0.060005939,1639.24
2023-03-08,Roberto Rose,Alejandro Holt,Nissan,Civic,Hatchback,2014,14698,0.059679003,877.16
2022-08-30,Ashley Ramos,Cynthia Wells,Honda,Corolla,Convertible,2010,42121,0.070755842,2980.31
2023-03-22,Eric Lopez,Eric Hickman,Toyota,F-150,MiniVan,2016,36472,0.142495613,5197.1
2022-09-27,Scott Parker,Jennifer Anderson,Nissan,Silverado,Hatchback,2014,35150,0.095719699,3364.55
2022-09-01,Scott Parker,Daniel Patterson Jr.,Honda,Corolla,SUV,2020,48729,0.053908033,2626.88
2023-02-02,Scott Parker,Molly Crawford,Nissan,Altima,Sedan,2016,31699,0.117006649,3708.99
2022-11-01,Ashley Ramos,Christie Hunter,Toyota,Altima,Sedan,2015,48969,0.079225824,3879.61
2022-10-23,Ashley Ramos,Nancy Davis,Nissan,Altima,MiniVan,2014,42995,0.080287046,3451.94
2023-01-24,Roberto Rose,Michele Morgan,Chevrolet,Silverado,Hatchback,2017,25721,0.075790217,1949.4
2023-02-17,Scott Parker,John Miles,Nissan,Silverado,SUV,2018,39961,0.08942382,3573.47
2023-04-12,Norma Watkins,Renee Phillips,Toyota,Silverado,MiniVan,2017,30720,0.130696765,4015
2023-02-09,Norma Watkins,Emily Moses,Honda,Silverado,Sedan,2014,39757,0.136853463,5440.88
2022-05-28,Patrick Harris,Ryan Barnes,Ford,Civic,SUV,2019,24673,0.104844397,2586.83
2023-01-03,Scott Parker,Veronica White,Ford,Altima,Convertible,2014,24010,0.142086508,3411.5
2022-12-20,Scott Parker,Christine Scott,Toyota,Silverado,Convertible,2020,12606,0.129309311,1630.07
2022-08-19,Ashley Ramos,Jennifer Ritter,Honda,Corolla,SUV,2016,47608,0.123129616,5861.95
2023-03-04,Ashley Brown,Dominique Carlson,Ford,Civic,Convertible,2020,37065,0.079866543,2960.25
2022-06-27,Terry Perkins MD,Audrey Cooper,Ford,Civic,Sedan,2017,28539,0.107540134,3069.09
2023-04-05,Norma Watkins,Mr. Jake Marquez,Ford,Altima,MiniVan,2019,26971,0.122022775,3291.08
2022-05-04,Norma Watkins,Michael Murphy,Toyota,Silverado,MiniVan,2018,30286,0.125772834,3809.16
2023-02-03,Roberto Rose,Patrick Thomas,Ford,Civic,Sedan,2016,45257,0.092801954,4199.94
2022-11-13,Ashley Ramos,Michael Chandler,Toyota,Silverado,MiniVan,2019,35271,0.059142926,2086.03
2023-02-25,Ashley Brown,Timothy Miller,Chevrolet,F-150,SUV,2013,16272,0.102119475,1661.69
2022-08-01,Norma Watkins,Robert Tucker,Ford,Civic,Hatchback,2013,28149,0.071137321,2002.44
2023-04-27,Patrick Harris,John Rogers,Nissan,Silverado,SUV,2010,15021,0.136241677,2046.49
2022-12-23,Norma Watkins,John Glenn,Toyota,F-150,Sedan,2015,46673,0.102520665,4784.95
2023-04-13,Norma Watkins,Ashley Marquez,Toyota,F-150,Hatchback,2015,31679,0.08055814,2552
2023-03-19,Roberto Rose,Joseph Kerr,Ford,Silverado,Hatchback,2014,40621,0.0612262,2487.07
2022-05-25,Eric Lopez,Alfred Butler,Honda,F-150,MiniVan,2017,22369,0.095342474,2132.72
2022-10-03,Ashley Brown,Christopher Smith,Ford,Civic,Hatchback,2011,37862,0.087528529,3314.01
2022-08-14,Monica Moore MD,Ashley Carr,Chevrolet,Silverado,Sedan,2015,42449,0.069206145,2937.73
2022-08-25,Eric Lopez,Kayla Hernandez,Ford,Silverado,SUV,2011,36410,0.130661672,4757.39
2022-11-21,Patrick Harris,Donna Jones,Ford,Civic,MiniVan,2017,46640,0.140119304,6535.16
2022-11-03,Ashley Ramos,Maria White,Ford,Civic,MiniVan,2013,34417,0.118633695,4083.02
2022-11-05,Terry Perkins MD,Joseph Livingston,Chevrolet,F-150,Hatchback,2014,42602,0.092817109,3954.19
2023-04-29,Patrick Harris,Justin Moore,Ford,Civic,MiniVan,2017,46312,0.105941253,4906.35
2022-07-29,Terry Perkins MD,Maria Briggs,Nissan,Corolla,MiniVan,2016,45589,0.106894879,4873.23
2023-02-07,Eric Lopez,John Parker,Honda,Silverado,MiniVan,2015,44779,0.10669721,4777.79
2023-02-06,Roberto Rose,Gabriel Garcia,Chevrolet,Altima,Hatchback,2019,41842,0.146453913,6127.92
2022-08-08,Monica Moore MD,Randy Noble,Toyota,Corolla,Hatchback,2020,36840,0.137618298,5069.86
2023-01-25,Norma Watkins,James Summers,Ford,F-150,MiniVan,2015,17171,0.142546731,2447.67
2023-01-31,Norma Watkins,Kenneth Tyler,Nissan,Altima,MiniVan,2017,31156,0.102393778,3190.18
2023-04-23,Ashley Ramos,Kirk Lowe,Toyota,Altima,Sedan,2017,29442,0.149890205,4413.07
2022-09-19,Ashley Ramos,Kathleen Perry,Nissan,Corolla,Sedan,2021,30422,0.092048086,2800.29
2022-09-28,Roberto Rose,Daniel Keller,Chevrolet,Civic,MiniVan,2017,24838,0.100163473,2487.86
2023-04-15,Ashley Ramos,Pamela Fisher,Ford,Altima,Sedan,2010,31507,0.141868078,4469.84
2022-06-23,Ashley Brown,Anthony Fleming,Chevrolet,Corolla,Convertible,2011,45287,0.085259211,3861.13
2023-02-10,Norma Watkins,Barry Decker,Nissan,Silverado,MiniVan,2019,13085,0.061858079,809.41
2023-04-14,Roberto Rose,Mary Johnson,Nissan,Altima,Hatchback,2011,29936,0.073987924,2214.9
2022-07-17,Scott Parker,Michael Carlson,Ford,Civic,Convertible,2013,31900,0.07614751,2429.11
2022-06-11,Ashley Ramos,Kevin Davis,Honda,Civic,Sedan,2011,31050,0.084945255,2637.55
2022-09-07,Roberto Rose,Miranda Moore,Ford,F-150,Convertible,2017,40988,0.079246562,3248.16
2023-02-11,Norma Watkins,Stephanie Stanley,Honda,Altima,Sedan,2012,19530,0.108669956,2122.32
2022-05-05,Ashley Ramos,Donald Smith,Chevrolet,Altima,Sedan,2010,24606,0.092016975,2264.17
2022-07-18,Monica Moore MD,Casey Saunders,Chevrolet,Corolla,Convertible,2011,46494,0.05097661,2370.11
2023-02-14,Scott Parker,Laura Jones,Toyota,F-150,MiniVan,2022,13756,0.138670924,1907.56
2022-11-16,Norma Watkins,Kim Aguilar DDS,Toyota,F-150,SUV,2014,44308,0.077016327,3412.44
2022-05-31,Ashley Ramos,Danielle Mack,Chevrolet,F-150,Convertible,2012,34172,0.133677318,4568.02
2022-08-26,Ashley Brown,James Taylor,Honda,Corolla,Hatchback,2015,26438,0.14714153,3890.13
2022-08-17,Terry Perkins MD,Jessica Hamilton,Nissan,Altima,Hatchback,2020,17715,0.114374962,2026.15
2023-01-22,Patrick Harris,Jennifer Hernandez,Honda,Altima,SUV,2022,44752,0.080793011,3615.65
2022-09-03,Roberto Rose,Mark Dudley,Nissan,Silverado,SUV,2020,13705,0.062327464,854.2
2023-03-18,Eric Lopez,Alexander Stokes,Chevrolet,F-150,Convertible,2012,13204,0.132188342,1745.41
2022-08-07,Scott Parker,Christina Murphy,Ford,Corolla,Hatchback,2012,23332,0.091599813,2137.21
2023-04-27,Ashley Brown,Brandon Wolf,Ford,Civic,Sedan,2016,33607,0.131143636,4407.34
2023-03-10,Ashley Ramos,Madison Rivera,Honda,F-150,Convertible,2022,20819,0.099364416,2068.67
2022-10-08,Ashley Brown,Sharon Maxwell,Chevrolet,Altima,SUV,2020,13726,0.073201226,1004.76
2022-12-03,Monica Moore MD,Christopher Dominguez,Chevrolet,Civic,Sedan,2015,24760,0.100993346,2500.6
2022-09-29,Norma Watkins,Kimberly Hughes,Toyota,Altima,SUV,2010,17443,0.111436078,1943.78
2022-12-10,Ashley Brown,Michelle Beck,Ford,Silverado,SUV,2021,11203,0.085945181,962.84
2023-02-13,Monica Moore MD,Thomas Peters,Ford,F-150,MiniVan,2016,15529,0.133077016,2066.55
2022-10-18,Ashley Brown,Ryan Hernandez,Ford,Civic,SUV,2010,17532,0.126231783,2213.1
2022-05-27,Monica Moore MD,Courtney Sullivan,Nissan,Civic,SUV,2022,24292,0.141819805,3445.09
2022-11-13,Ashley Brown,Jennifer Hall,Chevrolet,Civic,Hatchback,2010,43050,0.114986185,4950.16
2022-06-08,Monica Moore MD,Joel Garrett,Nissan,Silverado,Hatchback,2014,18693,0.058118731,1086.41
2022-09-13,Ashley Ramos,Jeffrey Cooper,Toyota,Civic,Hatchback,2020,37788,0.111346053,4207.54
2023-03-22,Eric Lopez,Dillon Johnson,Honda,Silverado,SUV,2012,49929,0.093433692,4665.05
2022-07-25,Ashley Ramos,Jose King,Nissan,Corolla,Hatchback,2017,28026,0.053538008,1500.46
2023-01-29,Ashley Brown,Andrew Roth,Honda,Civic,Sedan,2011,42145,0.087289118,3678.8
2022-05-12,Ashley Ramos,Courtney Wright,Honda,F-150,Sedan,2012,35800,0.06054802,2167.62
2022-07-23,Roberto Rose,Angel Rose,Ford,F-150,Hatchback,2019,38050,0.132951135,5058.79
2023-01-04,Ashley Ramos,Rachel Bowen,Nissan,F-150,MiniVan,2021,45151,0.077072302,3479.89
2023-03-02,Terry Perkins MD,Michael Orozco,Honda,Altima,Hatchback,2019,34856,0.10998697,3833.71
2023-03-07,Ashley Brown,Donald Diaz,Toyota,Silverado,SUV,2022,20930,0.062233074,1302.54
2022-12-23,Norma Watkins,Joseph Tran,Toyota,Corolla,SUV,2010,46665,0.11008936,5137.32
2022-09-29,Eric Lopez,Gabriel Anderson,Nissan,Civic,SUV,2021,45192,0.061448178,2776.97
2023-02-03,Eric Lopez,Leslie Garcia,Toyota,Corolla,SUV,2010,15839,0.130557471,2067.9
2023-04-26,Patrick Harris,Laura Brown,Toyota,Civic,MiniVan,2022,21492,0.132778844,2853.68
2022-10-25,Ashley Brown,Cynthia Cabrera,Chevrolet,Silverado,MiniVan,2018,21527,0.128155872,2758.81
2022-12-17,Ashley Brown,Stephen Russell,Toyota,Silverado,SUV,2013,15980,0.146767613,2345.35
2022-07-24,Scott Parker,Patrick Brady,Honda,Silverado,Hatchback,2016,30295,0.136748179,4142.79
2022-08-20,Roberto Rose,Zachary Brown,Chevrolet,Civic,SUV,2017,11864,0.083191279,986.98
2023-04-26,Patrick Harris,Jessica Reid,Chevrolet,Corolla,Convertible,2015,29817,0.062327834,1858.43
2022-12-13,Norma Watkins,Jason Murphy,Toyota,Silverado,Sedan,2013,36173,0.093557935,3384.27
2022-08-21,Ashley Brown,Timothy Ellis,Toyota,Corolla,MiniVan,2011,27133,0.073526554,1995
2023-02-15,Norma Watkins,Randall Yang,Toyota,Silverado,Sedan,2014,37913,0.137417938,5209.93
2022-05-11,Ashley Brown,Cory Rogers,Honda,F-150,SUV,2017,37923,0.091910432,3485.52
2023-03-23,Patrick Harris,Bradley Wilcox,Honda,Civic,Hatchback,2010,49122,0.070310096,3453.77
2023-04-16,Ashley Brown,Brenda Werner,Honda,Corolla,Convertible,2021,25069,0.071331945,1788.22
2022-08-24,Eric Lopez,Scott Donovan,Honda,Civic,Convertible,2017,44652,0.083283473,3718.77
2022-11-03,Scott Parker,Donald Gregory Jr.,Nissan,Altima,SUV,2020,29694,0.055507208,1648.23
2023-03-22,Scott Parker,Adam Richardson,Nissan,Altima,Convertible,2019,25601,0.098465809,2520.82
2022-12-23,Norma Watkins,Amber Wells,Honda,Civic,Convertible,2014,29843,0.054172647,1616.67
2023-01-16,Scott Parker,Jorge Williams,Toyota,F-150,Sedan,2011,21667,0.141795717,3072.29
2022-08-31,Monica Moore MD,Benjamin Boyle,Honda,Civic,Convertible,2017,14344,0.141775724,2033.63
2022-12-13,Ashley Brown,Sheila Frank,Nissan,Silverado,Sedan,2022,40186,0.14989199,6023.56
2022-12-09,Terry Perkins MD,Amanda Ferrell,Honda,Corolla,Sedan,2011,13766,0.129079333,1776.91
2022-12-23,Ashley Brown,Kyle Collins,Honda,Altima,Convertible,2018,21350,0.103338049,2206.27
2022-05-07,Roberto Rose,Roberta Wall,Nissan,F-150,Hatchback,2016,11280,0.132880034,1498.89
2023-01-10,Norma Watkins,Colin Wilson,Chevrolet,Corolla,MiniVan,2021,16613,0.091766969,1524.52
2023-03-25,Norma Watkins,Ashlee Guzman,Nissan,Civic,Hatchback,2013,39916,0.122112009,4874.22
2022-05-29,Norma Watkins,Robert Conley,Ford,Civic,Hatchback,2021,26876,0.086318525,2319.9
2023-02-03,Patrick Harris,Nancy Cooley,Nissan,Silverado,Convertible,2012,35616,0.148981016,5306.11
2022-09-25,Monica Moore MD,Ashley Benton,Toyota,F-150,MiniVan,2011,30248,0.065154038,1970.78
2023-04-27,Ashley Ramos,Christine Perez,Chevrolet,Silverado,MiniVan,2014,10025,0.059271937,594.2
2023-03-24,Eric Lopez,Michael Dawson,Chevrolet,F-150,Convertible,2012,17326,0.120964077,2095.82
2023-05-01,Eric Lopez,Stanley Perez,Nissan,Civic,Convertible,2021,36948,0.11820734,4367.52
2022-12-02,Terry Perkins MD,Rachel Estrada,Toyota,Corolla,Sedan,2013,15025,0.132165849,1985.79
2022-09-16,Eric Lopez,Mrs. Karla Horn,Ford,Corolla,Convertible,2020,36925,0.143845407,5311.49
2023-02-20,Ashley Ramos,Samuel Duke,Ford,Altima,Convertible,2017,39332,0.114974011,4522.16
2022-08-24,Eric Lopez,Kendra Clark,Ford,F-150,Hatchback,2014,45837,0.086689901,3973.6
2022-06-30,Scott Parker,Tammy Ward,Honda,Silverado,Hatchback,2016,38265,0.08034791,3074.51
2023-04-29,Norma Watkins,Valerie Salazar,Ford,Altima,Convertible,2018,48884,0.083590255,4086.23
2023-01-04,Roberto Rose,Crystal Dean,Honda,Civic,Convertible,2022,15231,0.121576275,1851.73
2022-10-25,Roberto Rose,Anthony Peters,Toyota,Corolla,SUV,2018,32520,0.13987486,4548.73
2022-12-14,Terry Perkins MD,Yvonne Harper,Honda,F-150,MiniVan,2015,41135,0.144529851,5945.24
2022-05-25,Scott Parker,Andrea Diaz,Ford,Silverado,MiniVan,2014,37862,0.147721215,5593.02
2023-04-18,Eric Lopez,Tina Simpson,Nissan,Civic,Sedan,2013,14671,0.137177572,2012.53
2023-04-17,Eric Lopez,Chelsea Webb,Chevrolet,Corolla,Sedan,2014,19940,0.148989448,2970.85
2023-02-03,Terry Perkins MD,Julia Mcclain,Chevrolet,Altima,Convertible,2019,28152,0.064239202,1808.46
2022-06-01,Patrick Harris,Tommy Gonzalez,Nissan,Silverado,MiniVan,2018,48410,0.085320319,4130.36
2023-04-29,Ashley Ramos,Daniel Case DVM,Ford,Altima,SUV,2010,17862,0.107374253,1917.92
2022-06-02,Terry Perkins MD,Michelle Bush,Chevrolet,Corolla,SUV,2019,13144,0.088974582,1169.48
2023-02-28,Norma Watkins,Dr. Michelle Guerra,Chevrolet,Altima,Convertible,2010,27838,0.120194229,3345.97
2022-11-01,Patrick Harris,Thomas Edwards,Ford,Silverado,Hatchback,2015,11599,0.106657735,1237.12
2022-11-28,Monica Moore MD,Dana Hampton,Nissan,Corolla,Hatchback,2018,48099,0.128783715,6194.37
2023-01-19,Scott Parker,Mr. Shawn Johnson,Ford,Corolla,Convertible,2018,10418,0.148482956,1546.9
2022-05-04,Roberto Rose,Larry Andrews,Toyota,Altima,Convertible,2022,31836,0.120816604,3846.32
2022-07-24,Ashley Ramos,Christopher Jenkins,Ford,Altima,MiniVan,2015,29785,0.092425865,2752.9
2023-03-09,Monica Moore MD,Caitlin Hughes,Nissan,Civic,Sedan,2011,43101,0.090237164,3889.31
2023-03-15,Scott Parker,Lydia Fleming,Ford,F-150,SUV,2022,32055,0.062044505,1988.84
2022-06-29,Norma Watkins,William Juarez,Honda,Corolla,SUV,2016,16578,0.141114865,2339.4
2022-08-26,Norma Watkins,Kathryn Park,Honda,Civic,Convertible,2021,46780,0.077381418,3619.9
2023-02-14,Ashley Ramos,Kaitlin Rogers,Ford,Altima,SUV,2019,47011,0.066211592,3112.67
2023-03-28,Eric Lopez,Angela Hall,Toyota,Altima,SUV,2012,48518,0.13138673,6374.62
2023-03-16,Roberto Rose,Brian Wagner,Nissan,Silverado,Convertible,2019,44162,0.128188407,5661.06
2023-01-03,Ashley Ramos,Jessica Becker,Ford,Civic,MiniVan,2011,20900,0.126024872,2633.92
2023-04-16,Norma Watkins,Phillip Conley,Ford,F-150,Convertible,2020,27795,0.0739954,2056.7
2023-01-30,Patrick Harris,Anthony Gordon,Ford,F-150,Hatchback,2010,14816,0.069903865,1035.7
2023-02-19,Monica Moore MD,Kevin Morris,Honda,F-150,Hatchback,2019,43586,0.05800043,2528.01
2022-10-21,Norma Watkins,Katie Bell,Honda,Civic,Sedan,2022,48743,0.11107111,5413.94
2022-10-22,Ashley Brown,Hunter Mccoy,Ford,Civic,Hatchback,2021,42308,0.103506541,4379.15
2022-11-07,Monica Moore MD,Jacob Woods,Honda,F-150,SUV,2018,46030,0.131087744,6033.97
2022-09-25,Scott Parker,Scott Humphrey,Chevrolet,Silverado,Sedan,2010,13906,0.095843234,1332.8
2023-01-24,Terry Perkins MD,John Nunez,Chevrolet,Corolla,Hatchback,2011,34067,0.12732943,4337.73
2022-06-07,Roberto Rose,Jeffrey Cameron,Ford,Silverado,Convertible,2012,42964,0.141651755,6085.93
2023-02-04,Ashley Ramos,Debra Gaines,Toyota,Corolla,MiniVan,2013,45031,0.075450255,3397.6
2022-10-28,Monica Moore MD,Nancy Miller,Toyota,Altima,Hatchback,2012,43422,0.08840186,3838.59
2023-01-20,Roberto Rose,Stephanie Osborne,Nissan,Corolla,Sedan,2022,13530,0.11121022,1504.67
2022-09-09,Eric Lopez,Laura Mccullough,Ford,F-150,SUV,2012,12785,0.075195436,961.37
2022-11-22,Norma Watkins,Rebecca Thompson,Nissan,Civic,Convertible,2014,24407,0.116117404,2834.08
2022-07-21,Norma Watkins,Michael Michael,Toyota,F-150,SUV,2014,46329,0.053654741,2485.77
2023-01-01,Scott Parker,Barbara Wong,Honda,Altima,SUV,2013,20067,0.148151975,2972.97
2022-12-16,Monica Moore MD,Joseph Richard,Nissan,F-150,Hatchback,2014,21084,0.053424536,1126.4
2023-03-26,Patrick Harris,Nicholas Snow,Chevrolet,F-150,Sedan,2010,25761,0.128635894,3313.79
2022-05-06,Scott Parker,Mrs. Misty Porter,Honda,Altima,SUV,2022,30977,0.112036971,3470.57
2023-02-16,Roberto Rose,Amy Ray,Ford,Silverado,Convertible,2012,15083,0.102747925,1549.75
